NAME,NAME.id,LOCATION.x,LOCATION.y,POSITION,SHAPE.length,SHAPE.orientation,SHAPE.width
b26604,c005a3ce-37f3-41a6-9d38-6a32c87c7761,224.90628,57.319965,97,25.304972,94.525986,5.758015
b26910,e3f6abd8-c37e-461f-95c3-b97c3ebf7abf,225.41875,57.246124,98,25.994326,94.63455,6.1021414
b27231,da9da20a-ce4e-4916-ab0f-8270739a0ae4,226.12524,58.383152,99,26.959248,95.89354,5.5911684
b26293,fbbdbd6b-a2c5-4628-86b6-27721e567c1e,221.46393,67.98843,96,13.341553,89.98709,3.3474717
b26607,b8e3af48-d1ec-4f99-9010-e5780c100f32,223.09386,66.957504,97,14.450417,88.52042,4.027545
b26912,03ca73ad-99c2-428c-8737-e49d51856248,222.87115,66.63153,98,14.45699,89.55172,3.9452646
b27235,a7876899-179e-4579-9500-dcc79e352bda,223.7219,67.7388,99,14.126172,89.8868,4.0487676
b26315,328ae8c1-65a3-49ec-87da-159f6704e0f4,251.67784,64.11781,96,23.467419,121.40187,3.2216146
b26626,e4342147-b9c4-45c2-9e32-5a7b9a21ac8a,252.4322,62.60278,97,23.135435,123.15028,3.0970411
b26941,565a7be4-b16a-474a-ba5d-43a5df2cfd7a,253.5384,62.745956,98,23.910511,123.48639,3.0157971
b27257,b60d31d2-904d-47a5-995d-e06221893c57,254.34859,63.862904,99,23.130558,122.71273,3.1158197
b26338,ca487311-b1d3-4112-8c5f-93c268fcb05a,280.863,59.82193,96,19.347414,94.26931,6.834889
b26655,59be2244-707e-48ac-b9b7-91aee9f85af7,282.00925,58.650734,97,19.71627,98.386185,6.9483314
b26955,d0b33e2f-921e-4351-a084-84335ee0d93f,282.35437,58.491795,98,20.164272,97.88815,6.713601
b27291,c3fb6e2c-cc98-4028-ad54-4db4aab62309,283.02435,59.81028,99,19.056314,102.28524,6.9006176
b26489,5c65d922-1c7d-4159-9686-577cdf8ef402,58.048435,62.965153,97,14.515955,115.74318,7.219675
b26786,d6d10d00-0fe2-44d4-9f93-5754c633d9d1,58.093018,62.145363,98,15.316819,119.35772,7.0094037
b27099,dc79fe00-5aa1-46d2-9598-228d9c3cc887,57.430996,62.337345,99,15.748085,122.592575,6.812439
b26592,3a523963-67e3-44a6-bfc5-e4dc8b774c06,203.6781,64.16918,97,10.947773,82.1466,3.2014768
b26900,823a53e7-77ed-49af-9fa4-5685246b6cb5,204.18477,63.794624,98,10.893005,83.31401,2.907621
b27220,9fd79f2f-feb2-43e4-8872-983b014269f8,204.1892,65.01979,99,10.6157875,82.84075,3.1071572
b26593,fad1b48d-876b-480c-86f4-0ee2b402f59e,210.3447,74.70049,97,24.969887,90.271126,5.6615753
b26897,2cfc2a8e-a76c-4aa1-a507-694d6ec7949a,210.02284,74.67093,98,26.091438,92.444725,5.6837196
b27218,2b6e75c0-ca15-40f1-89e5-e109f147d66e,210.4753,75.71313,99,26.115282,92.0178,5.701805
b26612,7b19cdd2-f9fe-4a40-a166-e64d22148401,231.7309,74.90346,97,10.038929,93.814156,5.688524
b26926,f7eb9c16-c421-47b7-88a7-fd6076e5996a,231.5858,74.72495,98,10.374013,92.70083,5.518681
b27243,ae1e13cb-16db-4c48-9dc4-b89a5033af2f,232.7341,76.31804,99,11.07241,90.52956,5.2073016
b26620,520efd93-c4cb-43af-8d78-f2b099e65ed4,244.54684,68.051,97,14.181319,109.50083,4.347246
b26936,f92cb320-e0ea-441a-a9ef-d82721d344d7,245.19693,68.07235,98,15.245375,111.39614,4.3760166
b27254,05eb47dc-045e-44d0-8fcf-93d1f9a732db,245.99232,69.49624,99,14.83688,109.98585,3.843913
b26623,d79b6ef9-5474-4cfc-aabc-6c8854b1fda6,244.41171,76.4368,97,10.785166,108.43499,5.6402144
b26938,3c212d8e-71a6-47a9-aaf9-b26cef652ad6,244.79771,76.291214,98,11.826396,100.52121,5.162677
b27255,696bdc54-95f7-479f-aabd-0ed95634d13c,245.80913,77.54568,99,11.645513,100.46266,5.2156677
b26640,9ce6db5c-3ee6-497b-a043-b6990820a553,267.00143,76.75393,97,25.064692,91.00267,5.7710347
b26947,5d5cabb5-0f21-40f1-aa21-ff1b782510dc,268.10458,76.6208,98,26.148373,92.56852,5.6849523
b27277,a79298bb-5e25-4203-84ee-a45c492638d7,269.85226,77.49203,99,26.585354,91.69898,5.6607823
b26643,fe2dd801-f1b4-4ee0-be32-68bb354bae8f,263.81168,60.165512,97,17.749792,119.51909,5.5649486
b26949,f175d641-f655-4ea9-8f5d-657ec1e121f2,264.47516,59.97821,98,18.210629,118.71724,5.77799
b27276,40c36d2e-6890-444b-b59d-067df37f6e09,265.62006,61.205673,99,18.991688,122.07468,5.065289
b26726,4670169f-3e0e-4961-8d3f-6d8b5383f09d,353.98074,50.707832,97,24.03298,52.127567,5.423523
b27039,6def30c7-ebe4-4151-9a92-e50edf5981e4,354.53168,48.949123,98,22.711626,56.465454,5.608208
b27360,bdd22a80-0bb0-4ab3-9e96-85d546fecf5a,355.78152,48.427525,99,24.111185,55.278767,5.436979
b27064,2903b624-079a-4962-b6bd-ab637603534e,337.40848,48.477337,98,15.751926,58.172443,6.653864
b27380,18cd6bcb-d35d-4bae-9b02-ef16c5074033,337.00128,50.00947,99,15.091725,54.989,5.791946
b27066,308217b7-68f6-4c4f-af0f-23250bf03117,351.4582,38.5588,98,16.155931,47.675255,5.931944
b27381,e867dbf4-e777-426d-b967-34dd872ea27f,351.18347,39.434216,99,16.499977,46.164852,5.688897
b27173,0bae5d13-913d-49fa-a17d-efa0d44c9c66,164.11636,64.08941,99,19.108799,93.65582,3.200111
b27294,77e2412d-c610-424f-9fd0-e2ffef243a3e,286.64917,74.005135,99,14.302373,136.92482,5.3141203
b27304,4c5edf1f-6d5f-473a-90f5-8451a056b8ad,299.90002,66.41228,99,17.685308,175.9543,6.243352
b27308,d4a80dbf-7dea-4800-b69f-205bf2264ec1,310.49362,78.620964,99,12.730768,87.105415,4.8379188
b27309,45ef1cfc-ecd1-4cdd-89b7-f9f77277b8c2,311.55197,60.720287,99,11.847719,117.79186,5.8077903
b27312,d5123aa2-9e49-438e-82dd-e192bcfa001b,316.11142,70.34099,99,12.167212,97.85318,4.3046613
b27379,20b244b9-7bf3-4037-89c0-f4e0d415022c,326.16867,59.079376,99,12.468465,86.90576,4.5895557
b27385,d800fa8d-e646-4bb9-b416-d92a95baa04c,340.73663,79.55278,99,9.417914,120.74669,3.9261065
b27386a,e60a7be7-b75b-4432-8444-7435ccf16dd0,329.1208,81.73602,99,15.188956,116.3805,6.3374114
b27386b,a80c9f23-2f5a-40ba-8d22-5e30cb71bad0,331.7151,74.84989,99,9.286553,136.73563,5.1349845
b26474,101bd864-078c-48a5-905f-cf8e62767de8,50.878605,23.140255,97,29.009733,10.706261,6.7026443
b26756,6dd76708-b311-4711-b9a4-4e080c6f483b,49.94757,23.035603,98,28.98209,10.589011,6.3097157
b27076,87023411-33b1-435e-9fe1-55f8728de30d,50.209038,23.033165,99,29.252403,7.8073983,6.3792224
b27394,1c772f07-c324-43a8-ac0f-02b53db2e489,50.804554,21.152859,100,29.843914,12.876019,6.480944
b27343,40ea889e-60c6-45ba-a0ef-6845da41bd84,351.8665,64.31021,99,28.895363,106.50144,6.137991
b27638,d4867824-844d-403a-b2a5-8ed49878553e,352.58438,63.048103,100,30.640778,109.43344,6.405631
b27382,a34f3e15-30fe-4ad8-a3e1-2e5c3599cf15,339.0445,69.30969,99,26.638617,109.73809,5.0409
b27612,11988e1f-d8b7-4cf9-b518-381a941c62f0,340.3575,67.952774,100,26.125202,112.3972,5.634337
b27384,d03414a6-f948-4c3e-b25c-426e66360c43,335.43802,96.72178,99,15.599107,161.15811,6.2192497
b27619,191ee500-5d60-448d-9f22-4d1b2aa5f5aa,334.5822,96.08007,100,14.473853,173.66922,5.1844535
b27556,2b84b91f-c685-4383-8fac-7d4af118ba66,256.52942,62.12814,100,23.597511,122.48882,2.8041892
b27563,f7285fb4-1563-4a06-ad7f-da9c5c1b7726,264.04654,76.13673,100,11.621242,82.47331,5.700863
b27564,461c8865-3d4c-4ded-967b-396b02b56ce9,267.8035,59.75327,100,18.596493,122.36521,3.9544652
b27574,a1cd7372-56a9-407a-9685-eadb1106d7d4,279.5051,76.21147,100,13.209256,96.58198,5.6373076
b27583,55951cfe-cfe6-4b54-8368-73cd897778fb,289.51358,72.34284,100,14.732647,134.91125,4.960311
b27591,aba74301-2ce1-471a-ac91-0bd52ee4b2a8,302.28235,64.752205,100,18.179493,169.82584,6.664468
b27598,6f1ea00e-5fc6-444c-95d8-e96206e3fdcc,314.7797,76.82214,100,12.523234,92.88552,5.1414385
b27600,4291cfcf-a51b-429c-8d72-649378be138e,318.7237,68.5834,100,12.192106,99.78249,3.9325097
b27681,b1cdd302-5315-4755-a157-924c62a5a865,331.7099,81.48622,100,12.987139,126.70881,5.706851
b27475,31ae5f05-adec-418c-bff4-8ece1208da13,164.5355,62.07998,100,18.50688,93.19375,2.7361326
b27814,dd678d66-4d09-43eb-be9b-39a3f8663d54,164.97476,63.54647,101,20.253689,93.35423,2.8849607
b27597,0e2b0444-aa0f-418a-90db-5cc69f0716bf,313.02896,58.554916,100,12.177974,117.9076,5.815016
b27936,b701af7b-27ae-470f-82d0-ad0e9c61c816,314.10056,59.52486,101,11.913289,111.70371,5.5028286
b27678,a03592a3-1a97-4790-89f9-b954965e9e3e,327.2817,57.28379,100,11.8950405,87.68442,4.9123034
b27999,066ce1f3-fdd2-48ee-9448-90cf59c6aac7,328.3822,58.34189,101,11.245579,92.27721,5.180393
b27679,979fc772-41f9-47fc-8415-83babc10c862,337.7697,48.01914,100,15.379815,57.59962,7.433562
b28000,9417cc66-026c-4365-8c1b-4d9852f24c27,337.89597,49.41389,101,15.398053,58.392365,6.854406
b27682,8633d565-6a85-41df-bb14-e6ea407017c4,338.81522,77.3472,100,19.436481,124.42137,4.424387
b28004,783c0e46-a62b-4d0f-b4a7-e5fbb2cd3031,337.49286,78.26524,101,12.549666,116.6134,5.466045
b27904,08b87ef4-f156-4d8b-ac95-10f251445bd9,269.32553,61.48738,101,19.512259,121.7396,4.256051
b27920,59d16fee-ca8a-4c04-bf35-d453c6d43366,292.3886,74.332504,101,15.143236,129.70027,5.430997
b27932,66ab2d8f-14d6-4d6b-b797-656aeba93740,304.70813,66.664604,101,18.690266,158.7001,6.6271114
b27938,97ad3676-28f2-4b82-ae25-fe2b05d1b4da,320.2047,78.66274,101,12.83676,107.24162,4.889943
b27967,0eebae3c-744e-4e6d-a44a-0e417091a9f8,352.46912,65.18872,101,31.711624,111.33289,5.990676
b28003,3778d719-2044-4c64-8be0-4d85dbf26781,332.72665,83.6095,101,6.77088,143.13008,5.4690638
b28006,c8c80f19-9d44-47cf-a821-757c63acab6f,338.01926,88.969696,101,7.593055,119.744835,5.3038697
b27412,7cd55e04-4cfa-43d0-807f-4b442ed4a561,58.303288,60.209736,100,15.7289715,123.18584,7.075126
b27733,df998343-f2cb-4384-8c79-c073d23e3707,57.695393,61.826714,101,15.013517,121.74357,6.965054
b28038,225a41cb-69ec-4f4e-b892-1f3c0524b120,57.56273,61.041298,102,15.755095,126.88537,7.3132815
b27515,cb3e3e7e-8d55-45bd-9619-901b9802dd59,211.29431,73.643814,100,26.97543,91.680984,5.8221254
b27855,d6be2aa8-f0b4-4fa9-9c06-fe4bfb1c2402,211.93143,75.18091,101,26.96797,92.057785,5.897151
b28174,d173b242-6005-4a23-9619-2b3d7bf7d650,212.03868,75.2097,102,27.58574,91.67276,5.2523785
b27532,452f22a2-eebc-43e4-9da3-3973bec9cdb0,225.94872,65.997246,100,14.98192,91.31364,3.5625093
b27867,765320ed-8a1b-4b5f-b555-86c34e951127,226.64108,67.1866,101,14.896104,86.98758,4.156724
b28184,ac584f85-d0b6-41ee-9a99-03897a44b8d4,227.4274,67.224365,102,15.381003,90.51049,4.19078
b27540,da9dedf9-e590-48fe-a247-a06f2736ce10,233.99138,74.556244,100,10.499724,98.46445,5.8885384
b27874,fe13c286-7876-4760-817c-708c33991aa2,234.68207,76.05768,101,10.602322,102.09481,5.7282257
b28194,eed39af5-c204-4563-a559-4b8f89c9fc07,235.32779,76.03092,102,10.861183,98.657936,5.7054615
b27549,024b6e21-7b7b-4fb4-b94a-d477e6cc5e52,248.07237,67.618324,100,14.563671,108.48058,3.580243
b27886,88c69f30-bd31-4db7-908f-7c608d72481a,249.07903,69.27844,101,14.890172,109.519066,3.7505577
b28206,b2a3382b-e431-43d9-8cb7-4b488f13dec8,250.37177,69.323845,102,14.780545,106.61958,3.8565638
b27551,11c73236-ddc6-443a-936e-c34656a781e6,247.36153,75.600624,100,11.912082,97.896416,5.368612
b27888,3421f984-e68c-492f-9582-893decbb2e02,248.20737,76.98153,101,11.64453,99.66558,5.581641
b28209,e197bc5c-8c54-4c4f-8fea-bbc65c8dcd81,249.34563,77.07357,102,12.138237,102.790825,5.3794866
b27576,d561e2f1-8bfb-402f-9f7f-28d5814b55f9,284.53122,57.96319,100,19.880892,104.97307,6.9700575
b27915,e9de0f86-9d50-4d19-a419-a409c9e8c50e,285.44107,59.703823,101,19.978552,106.64248,6.754501
b28247,2f4a41c6-d279-4fe4-9460-829eda99ec48,286.34528,60.06465,102,21.25124,110.83872,7.102688
b27660,f45919f5-12d4-49eb-a518-4398f029e5cf,356.49203,46.5342,100,23.657494,53.570908,5.2515054
b27983,825359e5-cfff-4dad-b542-7a2785683fb8,356.86212,47.782883,101,24.371841,52.445107,4.787749
b28311,933cc5e5-f02c-4c95-a347-9cc054849a17,357.07843,47.294548,102,25.043682,50.07401,5.324177
b27680,cdbcbece-edcb-4552-94c6-a964a83224e9,352.61002,37.417103,100,16.830103,46.152992,6.1483045
b27982,eb82d515-d505-4547-82ea-20f44c4b135d,353.28625,38.439907,101,16.495693,46.413254,6.0337286
b28309,37346b8b-eb2e-4b89-8819-45c5b88d5050,352.9201,38.068367,102,16.095407,43.97476,5.671279
b27893,c61790d7-12b1-4ea8-a0f5-dea4c1252a5e,258.0227,63.93759,101,24.79811,121.66001,3.3208408
b28218,5f264529-5d5a-43c7-926f-241446c1a8b9,258.88754,63.726185,102,24.696238,122.2182,3.4456158
b27903,81df82c9-c9ce-4125-988a-c0f6a173f855,265.59,77.49042,101,12.152012,85.426125,5.816085
b28228,1e6c8d7d-c987-4e0f-9eb2-2450da85129d,267.41214,77.81536,102,12.892928,85.42606,5.4847
b27914,5910dc12-cc6d-41ac-a6d5-9fe1ee78ae1f,281.44846,77.83607,101,13.16817,97.6616,5.632076
b28248,d72f3ea8-dcb8-4f97-8381-57cbdb9faa8b,283.23148,77.75336,102,13.617028,96.73004,5.4747033
b27941,e502e693-a79c-4348-b934-0213d1ef51ab,334.28583,67.78082,101,38.301266,102.469284,5.322437
b28268,78eebfae-5b69-4771-8bf8-874feab334df,334.6534,68.60334,102,37.69575,96.62739,5.553224
b28005,3c7d043f-150b-4b1e-a1b8-fcd4018ba4cc,335.31998,98.534775,101,16.760208,163.46765,6.684346
b28350,6e495238-be96-43d6-963e-2e578a477fc9,335.16257,98.54605,102,16.970518,166.1529,6.349281
b28231,74471058-2df0-4cd3-82ea-e3c9cba1cd57,271.38623,62.267445,102,18.808723,121.05014,3.3639035
b28253,fb13a453-91c0-4d56-ade0-5ed1f3bea1c8,295.14645,74.87239,102,14.612939,126.123604,4.7453594
b28261,44d1fd5a-35ed-4e76-bc16-44038680623b,307.34518,67.27355,102,19.777723,170.82436,6.352371
b28266,960063cc-50e0-417c-8056-4d2c53796a43,316.66986,61.287262,102,11.92132,133.28665,5.2161317
b28274,dc57eb40-fa76-4dfa-b5b5-e6c2a67df829,333.64764,53.308407,102,24.372326,61.04453,6.3290143
b28293,a190b68c-df36-4a38-b260-a5c8912ea6c7,346.34485,62.68024,102,16.848751,107.76257,6.149715
b28304,ce4ffa8c-0ccf-484d-8053-8aad79a6610e,347.47574,94.22703,102,14.356558,127.23445,5.541529
b28327,ccf3436b-9dd9-4eee-92c8-cb332087202f,361.41873,69.699356,102,11.975627,123.43659,7.0220346
b28349,9cb09db6-e1f7-43d5-92af-9fb3edd6e2c1,334.24323,80.89346,102,16.480358,91.42709,6.625206
b23043,98ceb3f4-d212-4ca1-ac01-e41ff69fcb42,138.24527,69.7706,86,19.73249,64.615944,5.0320516
b23337,e7cf9ac2-13af-4e4e-acdc-a4886e84e11b,136.79321,69.85188,87,19.980965,60.898937,5.2002907
b23616,af62e525-5408-49b7-9655-1fc863eba279,135.63503,70.84472,88,19.496443,59.50603,5.1582994
b23932,4fbf9d5b-eb18-4896-904c-208632b2998f,135.79031,72.10104,89,19.10701,57.256363,5.4306726
b24255,ec4798a1-14f0-44a1-8e8b-84f8eeb48d86,135.19218,70.218666,90,19.43703,56.691418,5.495352
b24546,9a0cb5aa-3dba-4194-b1ce-f3893c2ac0da,135.04266,70.18538,91,19.274965,53.768856,5.2443285
b24856,e1205caf-c26c-43b6-894f-07e7c3065835,134.86563,69.94893,92,19.266891,53.796844,5.018831
b25153,47d3be33-ef4b-4901-841c-4506b6e18b5c,135.14153,70.28549,93,19.280056,54.93925,4.7199955
b25511,5822b6fe-7247-4220-9038-8d6af58717c0,134.49648,69.55956,94,19.321806,54.207623,5.518863
b25879,2aeacff5-9217-45d9-9553-a592b01b01b0,135.18651,69.888954,95,19.52768,54.9826,5.288309
b26232,1e012675-a241-4416-a595-71af6b74bf14,136.31781,70.735634,96,20.504564,56.487392,5.306217
b26541,c30ea4d8-e964-4293-8916-91066e2e7a5f,137.34818,69.53459,97,20.675322,56.85803,5.105595
b26842,4e4d2562-1d20-4c54-8c4c-b6e3fd2ef03e,136.76227,69.42417,98,20.526302,56.918808,5.4787326
b27165,9aec3585-c539-482c-9c69-a85171541953,136.72803,70.567635,99,20.289923,56.67005,5.331727
b27464,b4ed8ebb-7797-4f28-a59d-e7df729be51f,137.09242,68.69554,100,20.469566,56.419933,4.851653
b27805,f22c1b9a-612f-4279-a28e-9959b72b0481,137.24387,69.93017,101,21.27839,58.10478,6.411672
b28119,a4dc200c-6d9f-47fc-834a-6f739b610042,137.00389,69.75896,102,21.131258,56.646847,5.708647
b28454,2818e794-7804-4505-b13e-65b8065fbcce,137.2609,68.78345,103,21.095211,57.13466,4.9849663
b24273,2ed61dc6-3323-4b69-a388-cece49d32535,168.99998,55.97433,90,22.123156,94.088585,5.91879
b24567,260ed781-4fe1-4018-ba51-310b11d36c18,169.52849,55.98363,91,21.575363,92.713135,5.9873786
b24880,ea136b53-5e21-4364-8ec7-c0a77472289d,169.62079,55.641487,92,22.058514,92.7213,6.039563
b25170,32c19405-4061-4bfb-83c5-f313ab62ded3,170.1196,55.639023,93,22.38556,93.05729,5.850094
b25536,eb9dd2fc-8303-40b1-8eb2-b0bbdc132e43,169.7207,55.050625,94,22.71627,95.44575,6.3624654
b25897,6cfe472a-918b-4dbe-83ba-301a4de34acc,171.2404,55.595753,95,23.005882,93.659386,5.9409204
b26251,cb0bfacd-38b3-426f-b99b-36e5e9c18c91,171.38644,56.959606,96,24.143557,94.2332,6.2032013
b26560,18af812f-b53b-410f-8eba-a62402709414,172.63258,55.8704,97,24.331493,94.25447,5.8404655
b26855,1977226c-53a2-40d8-9730-c44095e03fdd,172.59154,55.709106,98,24.180145,93.19393,6.170006
b27183,c81737cb-7b53-4078-90b6-6ab55c8c0976,172.64175,56.41672,99,24.206753,93.15909,6.0537
b27485,81798fbf-3bdc-45fd-a782-9d8edd3f97e9,173.00484,54.542065,100,24.734028,93.667366,5.96724
b27823,670196e3-341e-4518-be65-f3f2df9c00df,173.20096,55.94571,101,25.163767,93.88129,6.087452
b28145,45b23d29-a9be-4c82-ab97-f0c9e62a6f96,173.32507,55.807083,102,25.613928,94.507645,6.4401836
b28473,4c09d0bc-ae5b-4abe-90e0-e6f21a952308,173.71463,54.998566,103,25.588625,94.07169,6.429756
b24392,3e847744-73d4-4150-9139-57c0535e4307,333.45465,44.2878,90,7.127625,38.660267,6.3449974
b24706,9ea6d5c2-84b7-410f-9395-1f14b3872b40,334.14648,44.24232,91,7.161363,44.999245,6.5646877
b25014,64b8494b-e972-4a1c-b8c2-f5893ee0b2e6,334.41025,43.869568,92,7.7487144,0,6.5572357
b25301,97177d53-803a-47a6-ba29-61624e6b8d74,335.32758,44.130253,93,7.7654724,18.434948,6.4209957
b25677,6014e934-11df-47d9-82e4-94dd64bf456a,334.59363,43.009117,94,7.4047623,0,6.2316437
b26048,013eb0ce-076e-462e-803f-7faa84f064a1,334.70798,42.05667,95,6.987957,0,5.9697723
b26375,357fe12a-cc4d-4089-9876-dd4b7606d2d6,334.01794,42.106026,96,7.620037,0,5.8390045
b26685,c8b55ae6-e20f-4dc8-a488-b9345879cd8a,334.50693,41.009953,97,7.1054115,153.43544,6.568778
b27000,60e6d05b-f7e8-4b01-806f-e72191f3ccad,334.17618,40.178005,98,7.665445,14.036382,6.3249655
b27325,edf0fac4-003b-4990-818b-ffd64da250d0,334.00702,41.34341,99,8.529892,0,6.0611115
b27617,7c86f019-e0a3-4088-9962-9effcb781653,334.65973,39.602257,100,8.333771,0,6.449539
b28001,14d83532-78b9-4e21-9dd7-809880ee63b7,334.50104,41.019062,101,7.7383904,44.999622,6.763907
b28279,553e802f-be1d-4c77-a194-8483d38a8e67,334.5862,41.49292,102,8.374905,0,6.44104
b28684,a8ee87c4-d1de-4431-9051-3a0c20c85b4a,334.2225,40.614567,103,7.146011,26.564846,6.4305906
b24534,4e58f953-8dc1-4223-8188-b568991961ca,109.4333,58.411495,91,13.110238,106.3361,5.6760993
b24841,10836145-460f-40f9-b04f-c95f95ec1254,109.16936,58.17971,92,12.103642,112.44268,5.76197
b25138,71f292ff-99fd-492b-87eb-7e4940f4c01b,110.591125,57.97721,93,12.49272,50.734604,5.91176
b25494,c0b238de-f185-4e06-97f5-d409b37d88e4,110.28902,57.3048,94,12.476534,51.602158,5.9488697
b25862,f35990f8-4894-40b4-9655-9eda1e08c520,110.43929,57.67627,95,12.89962,47.772453,5.7240815
b26217,e729259b-cef2-42ba-ab21-fa81a99e1de3,110.1651,58.451725,96,12.930397,49.89912,5.7646074
b26531,8758458a-10b9-4024-ae83-80413e79de75,110.704895,57.26345,97,13.431435,54.057995,5.8136272
b26827,8982e784-af7c-420d-a7f7-ad85a6df7da8,110.53494,56.450195,98,13.591676,62.447163,5.592733
b27145,71505c71-03ca-4dae-9afc-d6753d59530f,110.50381,57.446083,99,13.369887,68.198494,5.6532106
b27451,b931f2bb-814e-4c7b-8590-3294a05646f6,110.76848,55.629356,100,13.794987,73.54045,5.5560637
b27790,a6180811-dd7b-49cd-9000-ca943d0046f7,110.88417,56.887806,101,14.444292,70.34612,5.521994
b28108,1d36abac-133b-444b-bf88-ab62183d7707,110.971115,56.95577,102,14.41686,67.83363,5.809329
b28430,00b3394a-2d8a-4d1a-a935-3e24a716821f,110.77411,55.90208,103,14.236789,70.719376,5.592991
b24543,22185650-dd28-455a-b07c-1f84e5723384,124.19171,56.905743,91,13.2511635,58.465252,5.9978304
b24854,269df35d-eb57-4d7c-a885-3b2fff18f714,124.29339,56.595184,92,12.643465,56.31004,6.06044
b25149,617069a4-ca09-4530-8c34-eb00b0aed263,125.19911,56.993507,93,12.723307,48.366535,5.7631187
b25506,6481ae67-6df9-4791-bf0d-8a0dc36bbc7f,124.67926,56.279655,94,13.154683,49.899143,5.5053535
b25876,048f1e37-f3e7-473a-abb7-766ab6424b5d,124.95133,56.657696,95,12.719174,55.339348,5.9325805
b26230,7e04b1d1-5e69-423a-9bf6-85be7a6b8ed7,124.87848,57.868504,96,13.137747,54.26217,5.7688527
b26539,9856f592-e043-4881-aa88-7bfd05edf92c,125.64255,56.702656,97,13.643804,55.00802,5.8234434
b26838,5f2515a1-0531-4faf-af1f-00f86d3587b0,125.41143,56.44453,98,13.5769205,53.498493,5.5367804
b27162,61be577d-1abb-47b6-9632-77c5bf77f1f5,125.11243,57.86232,99,13.331101,47.862415,5.2121587
b27460,f759dd35-db4e-45af-b5c7-4770ffd83559,125.413826,56.153362,100,13.444372,46.468845,5.0543485
b27800,e293df7c-7411-4e09-9290-28b63a34ef2c,124.88635,58.010975,101,13.4638405,44.91073,4.858896
b28115,631bb595-5901-453e-915e-150b500baf37,124.52292,58.23805,102,13.847439,41.806118,5.36052
b28441,919bf44b-ffe8-4b45-9785-b3a728b4323f,124.64821,57.058228,103,14.112915,43.170956,5.1605873
b26551,61aff332-6e72-41f6-bd56-0c287b7129fa,149.18889,72.47578,97,13.503446,60.461426,3.9235103
b26845,917ce8e3-ba85-4889-a2f5-90456483d636,148.28387,72.50075,98,12.240914,60.85215,3.996225
b27170,efb0503c-8dcb-4baa-8773-c8ccc5a812bc,148.94925,73.14579,99,13.405191,61.722496,4.233233
b27471,b335d44e-2a74-4cd0-bc1b-853a63dd23c9,149.16225,71.51323,100,12.670759,60.05183,4.0811377
b27807,94469547-b344-4df0-a1ab-ceca13ac21f4,149.43285,72.840515,101,12.172963,60.24128,3.9479394
b28126,7d22b7c2-93e0-451c-b71a-79f969bb3035,149.70175,72.847115,102,13.528474,64.17425,2.7225604
b28459,6a71ac2a-8783-46e4-b3c9-72abbdede3f5,148.89749,71.913155,103,12.396341,61.120056,3.4886532
b27441,1fc6a787-a92d-4535-bae2-27e360fee9a7,95.81073,55.604954,100,11.9747505,147.30322,6.2036796
b27779,ce30007e-586e-4108-8c4e-739607111b30,96.16586,56.668423,101,11.652773,161.99498,6.0270257
b28093,eea96dde-5779-4636-8985-3ed0e8675da0,96.89928,56.61744,102,11.518182,3.1067605,5.8378444
b28424,fabbc934-3488-45f7-8606-16b4d691e41b,96.830666,55.650936,103,11.3988495,10.92863,5.858956
b27449,40fe8cc3-05c7-4681-92f0-4573829abcca,102.61368,68.9405,100,13.405665,141.009,5.7627497
b27781,2b51f533-1d6f-476a-9c68-8cae5fbb573c,102.41363,70.55131,101,14.267109,138.9908,5.787213
b28096,e11aa37f-da14-4295-a737-d00beb922f40,101.71344,70.82596,102,13.52524,135.93347,6.205159
b28425,20727523-1256-4176-972f-b9251a31db99,101.777885,70.05649,103,14.382631,132.12509,5.609336
b27455,45ffbb56-c31e-41f2-89b8-6986d26f229b,116.527054,67.41236,100,15.070611,108.19615,5.4041333
b27794,74191291-2fa9-486a-a09a-7af3ee6a7c78,116.41966,68.86141,101,14.895656,108.79478,5.614539
b28111,fe78543c-bad4-48a3-8d2b-fc2261de0d3f,115.895615,69.33969,102,15.333276,105.96623,5.8038607
b28436,4ec1853b-1853-405f-be2a-a04b465eaa3a,115.34054,68.31178,103,16.069735,107.56127,5.268373
b27469,1b9cd2d2-c2f3-459e-aac3-afc3c73f4596,144.92567,55.058872,100,22.763033,81.72301,6.4053245
b27806,459823bb-113e-4e7c-b063-1c8a62e28e5e,144.47746,56.363335,101,22.476522,79.63171,6.175372
b28123,d79bfa25-a947-456a-aa6c-33c7d8288f13,144.36986,56.400414,102,22.835335,79.721565,6.2379713
b28457,7d5e824b-1aa3-43a2-990a-9b13f7204b2d,144.70099,55.33459,103,22.814304,79.76723,6.3128257
b27477,447efc37-aacf-4b49-8442-1944c1c5a678,166.70273,72.576614,100,20.730728,76.64648,5.8065934
b27821,c4bb0967-0618-4c8b-a0e4-75d75eb3ce9e,166.86798,73.712265,101,20.913923,76.820206,5.5877714
b28135,89db1faa-5d77-43be-b8c8-9150162bbed9,167.0651,73.979095,102,21.079918,76.08296,5.7056794
b28468,9c319152-1ac8-4813-be2f-a33950756517,167.29233,73.068504,103,22.225328,77.70786,5.3682942
b27498,b9691778-79c7-4ef0-8b51-fbf4ea5621bd,187.7327,72.30956,100,18.547684,71.010574,4.515319
